cik,ticker,title
943605,SORCQ,SOURCE INTERLINK COMPANIES INC
943580,LCRY,"Teledyne LeCroy, Inc."
943535,APPIE,"WORLD HEALTH ENERGY HOLDINGS, INC."
943535,APPI,"WORLD HEALTH ENERGY HOLDINGS, INC."
943502,PGLAW,TBG Diagnostics Ltd
943502,PGLA,TBG Diagnostics Ltd
943324,CONM,"Conmed Healthcare Management, Inc."
943320,TRMPQ,"TRUMP ENTERTAINMENT RESORTS, INC."
943117,SURW,SUREWEST COMMUNICATIONS
943110,CRRS,"Corporate Resource Services, Inc."
943033,HSBI,CCF HOLDING CO
943003,AGU,AGRIUM INC
942898,NEIB,NORTHEAST INDIANA BANCORP INC
941914,SMXC,SMITHWAY MOTOR XPRESS CORP
941814,ITDDE,INTEGRATED DATA CORP
941814,ITDD,INTEGRATED DATA CORP
941738,WPSC,WHEELING PITTSBURGH CORP /DE/
941625,DYMTE,DYNAMOTIVE ENERGY SYSTEMS CORP
941625,DYMTF,DYNAMOTIVE ENERGY SYSTEMS CORP
941604,OUTR,OUTERWALL INC
941548,CAM,CAMERON INTERNATIONAL CORP
941138,UNS,UNS Energy Corp
941020,GNLKE,GENELINK INC
941020,GNLK,GENELINK INC
940896,OKLAF,ORKLA ASA /FI
940516,SDGL,SECURED DIGITAL APPLICATIONS INC
940516,SDGLE,SECURED DIGITAL APPLICATIONS INC
940510,BGP,BORDERS GROUP INC
940415,TINLF,Teijin Limited/ADR
940332,ANAD,ANADIGICS INC
940181,SKIL,SkillSoft Ltd
940174,WKHVF,WO KEE HONG HOLDINGS LTD /FI
940173,LUKOF,LUKOIL OIL CO /FI
940173,LUKUF,LUKOIL OIL CO /FI
940173,LUKZY,LUKOIL OIL CO /FI
940173,LUKFY,LUKOIL OIL CO /FI
939729,WPEC,WESTERN POWER & EQUIPMENT CORP
939729,WPECE,WESTERN POWER & EQUIPMENT CORP
939402,GBWL,GLOBUS WIRELESS LTD
938578,HMSKQ,HOMESEEKERS COM INC
938320,PRLOE,PROLOGIC MANAGEMENT SYSTEMS INC
938113,APLLE,Brigus Gold Corp.
938113,APLL,Brigus Gold Corp.
937966,ASMLD,ASML HOLDING NV
937814,TVGR,"Sutura, Inc."
937293,IPRPY,INTERNATIONAL POWER PLC
937252,CADVE,CAREADVANTAGE INC
937252,CADV,CAREADVANTAGE INC
937136,HDYN,HYPERDYNAMICS CORP
936801,PCFHF,OCEANIC IRON ORE CORP
936528,WAFDW,WASHINGTON FEDERAL INC
936402,SHPGY,Shire plc
936395,CIEND,CIENA CORP
936340,DTZ,DTE ENERGY CO
936130,VSNIE,VISEON INC
936130,VSNI,VISEON INC
936063,LTORF,LARSEN & TOUBRO LTD /FI
936063,LTORFM,LARSEN & TOUBRO LTD /FI
936063,LTORY,LARSEN & TOUBRO LTD /FI
936059,RNLTFM,RENAULT S A/FI
935930,CFCP,COASTAL FINANCIAL CORP /DE
935729,HENDF,HENDERSON INVESTMENT LTD /FI
935724,PMI,PMI GROUP INC
935226,BNHN,BENIHANA INC
935063,DWNFQ,DOWNEY FINANCIAL CORP
935007,HORC,HORIZON HEALTH CORP /DE/
934851,STEK,SYSTEMONE TECHNOLOGIES INC
934851,STEKQ,SYSTEMONE TECHNOLOGIES INC
934795,EVST,EVERLAST WORLDWIDE INC
934749,MVCO,MEADOW VALLEY CORP
934612,BNI,"BURLINGTON NORTHERN SANTA FE, LLC"
934550,SMTL,SEMITOOL INC
934547,BKYF,BANK OF KENTUCKY FINANCIAL CORP
934538,TSH,TECHE HOLDING CO
934473,GNVCD,GENVEC INC
934473,GNVC,GENVEC INC
934448,DGIT,"Digital Generation, Inc."
934448,DGITD,"Digital Generation, Inc."
934445,ACLO,Eagle Mountain Corp
934445,ACLOE,Eagle Mountain Corp
934280,CYBS,CYBERSOURCE CORP
933955,AANIE,"AMEDIA NETWORKS, INC."
933955,AANI,"AMEDIA NETWORKS, INC."
933954,VRST,VERSATECH USA
933777,BLDPD,"Ballard Power Systems, Inc."
933730,MVL,"Marvel Entertainment, Inc."
933649,HICC,HARBOUR INTERMODAL LTD /DE/
933590,CBIN,"Your Community Bankshares, Inc."
933590,YCB,"Your Community Bankshares, Inc."
933454,VOXW,VOXWARE INC
933414,KRNNF,KRONES AG
933157,AOGS,Aurora Oil & Gas CORP
933157,AOGSQ,Aurora Oil & Gas CORP
933020,GPTXE,GLOBAL PAYMENT TECHNOLOGIES INC
932818,SPAL,SPANTEL COMMUNICATIONS INC
932818,SPALE,SPANTEL COMMUNICATIONS INC
932789,BSYBY,BRITISH SKY BROADCASTING GROUP PLC
932699,GMTI,AMERICAN POWER GROUP Corp
932699,GMTIE,AMERICAN POWER GROUP Corp
932623,RHCS,RED HOT CONCEPTS INC
932352,URGP,"Urigen Pharmaceuticals, Inc."
932265,MDJT,For The Earth Corp.
932111,MCRL,MICREL INC
932110,KHKH,KITTY HAWK INC
931987,CVGEF,CORPORACION GEO S A DE C V
931948,SWC,STILLWATER MINING CO /DE/
931947,UDTA,"China Huaren Organic Products, Inc."
931911,WSTF,WESTAFF INC
931784,CAPA,CAPTARIS INC
931702,OCAI,"OCA, INC. / DE /"
931588,PVD,PROVIDA PENSION FUND ADMINISTRATOR
930553,ISTA,ISTA PHARMACEUTICALS INC
930543,VCOYY,CONCHA Y TORO WINERY INC
930451,HORNF,HORNBACH BAUMARKT AG
930439,RBXLF,RANBAXY LABORATORIES LTD /FI/
930439,RBXLY,RANBAXY LABORATORIES LTD /FI/
930439,RBXZF,RANBAXY LABORATORIES LTD /FI/
930405,LSBI,LSB FINANCIAL CORP
930309,DEG,DELHAIZE GROUP
930277,CIBI,COMMUNITY INVESTORS BANCORP INC
930149,AGIBF,ANGLO IRISH BANK CORP PLC /FI
930149,AGIBY,ANGLO IRISH BANK CORP PLC /FI
930121,MMRK,MILE MARKER INTERNATIONAL INC
930095,EDEN,EDEN BIOSCIENCE CORP
930095,EDEND,EDEN BIOSCIENCE CORP
929987,GDT,GUIDANT CORP
929887,APOL,APOLLO EDUCATION GROUP INC
929872,ENL,RELX N.V.
929872,RENX,RELX N.V.
929872,ENLW,RELX N.V.
929872,RDLSF,RELX N.V.
929869,RUK,RELX PLC
929700,IIT,PT Indosat Tbk
929454,GLB,GLENBOROUGH REALTY TRUST INC
929351,LGF,LIONS GATE ENTERTAINMENT CORP /CN/
929299,MTMD,"MICROTEK MEDICAL HOLDINGS, INC"
929186,FMR,FIRST MERCURY FINANCIAL CORP
929144,YBTVQ,YOUNG BROADCASTING INC /DE/
929128,TABCY,TABCORP HOLDINGS LTD /FI
929128,TABHY,TABCORP HOLDINGS LTD /FI
928911,CASB,CASCADE FINANCIAL CORP
928876,TSEMG,TOWER SEMICONDUCTOR LTD
928753,BOBJY,BUSINESS OBJECTS S.A.
928659,TLL,TELETOUCH COMMUNICATIONS INC
928592,PVFC,PVF CAPITAL CORP
928421,MTSN,MATTSON TECHNOLOGY INC
928420,COHT,COHESANT TECHNOLOGIES INC
928366,SIMEF,Sims Metal Management Ltd
928366,SMS,Sims Metal Management Ltd
927993,MRB,METALLICA RESOURCES INC
927829,NTMD,NITROMED INC
927807,IBCA,INTERVEST BANCSHARES CORP
927761,MYMXE,MYMETICS CORP
927720,SBSA,SPANISH BROADCASTING SYSTEM INC
927628,COFWS,CAPITAL ONE FINANCIAL CORP
927454,DDSI,"Allied Security Innovations, Inc."
927417,POLGA,AVINTIV Specialty Materials Inc.
927417,POLGB,AVINTIV Specialty Materials Inc.
927417,POLGE,AVINTIV Specialty Materials Inc.
927102,AMV,AMV LIQUIDATING TRUST
926978,FRBW,FREDERICK BREWING CO
926966,ALAB,ALABAMA NATIONAL BANCORPORATION
926866,INKPP,INNKEEPERS USA TRUST/FL
926866,KPA,INNKEEPERS USA TRUST/FL
926865,CECBQ,CECIL BANCORP INC
926865,CECB,CECIL BANCORP INC
926844,CBP,China Botanic Pharmaceutical
926763,ASVI,ASV INC /MN/
926617,VRMLQ,"VERMILLION, INC."
926502,PEXUF,PTT EXPLORATION & PRODUCTION PLC /FI
926502,PTXLF,PTT EXPLORATION & PRODUCTION PLC /FI
926497,STGKF,ST GEORGE BANK LTD /FI
926331,VIZY,VIZACOM INC
926287,SGUIE,SANGUINE CORP
926229,SKMLQ,SCANTEK MEDICAL INC
926164,PCBS,"PROVIDENT COMMUNITY BANCSHARES, INC."
925894,NNBPE,NANOBAC PHARMACEUTICALS INC
925662,ARKN,ARKONA INC
925548,TWRAQ,TOWER AUTOMOTIVE INC
925464,SBKC,SECURITY BANK CORP
925464,SBKCQ,SECURITY BANK CORP
925378,HOGIF,HOGANAS AB /FI
925262,CDOBF,CORPORACION DURANGO S.A.B. DE C.V.
925261,AKOA,ANDINA BOTTLING CO INC
925261,AKOB,ANDINA BOTTLING CO INC
925178,MVGRQ,MOVIE GALLERY INC
925178,MVGR,MOVIE GALLERY INC
925050,EKT ,GRUPO ELEKTRA SA DE CV
925006,IFTI,IONIC FUEL TECHNOLOGY INC
924940,DTPI,"DIAMOND MANAGEMENT & TECHNOLOGY CONSULTANTS, INC."
924829,PMTR,PEMSTAR INC
924805,BMBM,Freedom Holding Corp.
924646,MPS,MPS GROUP INC
924642,DIGA,VERITEQ
924515,SPRX,GUIDED THERAPEUTICS INC
924515,SPRXE,GUIDED THERAPEUTICS INC
924505,TRDO,INTRADO INC
924396,WTCGE,"W Technologies, Inc."
924223,BBBOF,BB BIOTECH AG
924140,GADZQ,GADZOOKS INC
923885,TTTBF,TT&T PUBLIC CO LTD/FI
923877,ION,PAXSON COMMUNICATIONS CORP
923808,MACC,MACC PEI LIQUIDATING TRUST
923771,PCRG,UNIVERSAL PROPERTY DEVELOPMENT & ACQUISITION CORP
923680,DOM,DOMINION RESOURCES BLACK WARRIOR TRUST
923603,FCH,FelCor Lodging Trust Inc
923571,XPRSA,US XPRESS ENTERPRISES INC
923571,USX,US XPRESS ENTERPRISES INC
923473,PHHM,PALM HARBOR HOMES INC /FL/
923284,IRC,IRC Retail Centers Inc
923150,DDEQ,DIAMOND EQUITIES INC
923144,WLSC,WILLIAMS SCOTSMAN INTERNATIONAL INC
923118,HME,HOME PROPERTIES INC
922978,TRNDQ,TREND LINES INC
922960,NCX,NOVA CHEMICALS CORP /NEW
922863,QLTY,QUALITY DISTRIBUTION INC
922811,TRACD,TRACK DATA CORP
922717,CHDX,CHINDEX INTERNATIONAL INC
922658,ZICA,ZI CORP
922487,RBPAA,ROYAL BANCSHARES OF PENNSYLVANIA INC
922408,FSPX,FIVE STAR PRODUCTS INC
922257,ETPI,ENTERTAINMENT TECHNOLOGIES & PROGRAMS INC
922204,RFMI,RF MONOLITHICS INC /DE/
921929,FRNT,FRONTIER AIRLINES INC /CO/
921929,FRNTQ,FRONTIER AIRLINES INC /CO/
921887,IHITE,INTERNATIONAL HI TECH INDUSTRIES INC
921887,IHITF,INTERNATIONAL HI TECH INDUSTRIES INC
921878,FMRX,"FAMILYMEDS GROUP, INC."
921878,FMRXD,"FAMILYMEDS GROUP, INC."
921847,HCBK,HUDSON CITY BANCORP INC
921691,KCP,COLE KENNETH PRODUCTIONS INC
921671,GGT-R,GABELLI MULTIMEDIA TRUST INC.
921638,SSRI,SSR MINING INC.
921590,VYFC,VALLEY FINANCIAL CORP /VA/
921563,INRSP,INTERIORS INC
921549,TRMA,TRICO MARINE SERVICES INC
921547,HEOP,HERITAGE OAKS BANCORP
921506,CVTX,CV THERAPEUTICS INC
921503,BTH,BLYTH INC
921500,CGX,CONSOLIDATED GRAPHICS INC /TX/
921439,ZMTX,ZYMETX INC
921365,MERX,MERIX CORP
921182,EPRC,EMPIRIC ENERGY INC
921114,ARMP,"Armata Pharmaceuticals, Inc."
921066,SAFSQ,SAFESCRIPT PHARMACIES INC
921051,THRD,TF FINANCIAL CORP
921030,MITY,MITY ENTERPRISES INC
920947,NFLD,NORTHFIELD LABORATORIES INC /DE/
920947,NFLDQ,NORTHFIELD LABORATORIES INC /DE/
920945,PFSB,PENNFED FINANCIAL SERVICES INC
920707,MMUS,"MAKEMUSIC, INC."
920691,TRPS,TRIPOS INC
920605,WXH,WINSTON HOTELS INC
920602,TLD,TDC A/S
920602,TLDA,TDC A/S
920602,TLDAY,TDC A/S
920527,PSSI,PSS WORLD MEDICAL INC
920465,LJPCD,LA JOLLA PHARMACEUTICAL CO
920455,GDPK,GOLD PEAK INDUSTRIES HOLDINGS LTD /FI
920448,BVIS,BROADVISION INC
920424,ITG,VIRTU ITG HOLDINGS LLC
920321,CVOV,"CENVEO, INC"
920321,CVOVQ,"CENVEO, INC"
920317,FVCCQ,U.S. Dry Cleaning Services Corp
920273,LSNU,LIFESMART NUTRITION TECHNOLOGIES INC
920033,JOSB,BANK JOS A CLOTHIERS INC /DE/
1691936,ANDAR,Andina Acquisition Corp. III
919993,SAPAF,SAO PAULO ALPARGATAS S A /FI
919991,NSU,NEVSUN RESOURCES LTD
919965,TTRIF,THERMO TECH TECHNOLOGIES INC
919943,MCLD,McLeodUSA LLC
919745,DARA,Midatech Pharma US Inc.
919745,DARAD,Midatech Pharma US Inc.
919742,SNSR,World Surveillance Group Inc.
919742,SNSRE,World Surveillance Group Inc.
919722,ASTX,"Astex Pharmaceuticals, Inc"
919722,SUPG,"Astex Pharmaceuticals, Inc"
919721,TENG,TRANS ENERGY INC
919721,TENGE,TRANS ENERGY INC
919708,KST,DEUTSCHE STRATEGIC INCOME TRUST
919640,SPPRO,SUPERTEL HOSPITALITY INC
919640,SPPRP,SUPERTEL HOSPITALITY INC
919640,SPPR,SUPERTEL HOSPITALITY INC
919628,CKR,CKE RESTAURANTS INC
919611,XKEM,XECHEM INTERNATIONAL INC
919611,XKEMQ,XECHEM INTERNATIONAL INC
919605,BCRA,BIOCORAL INC
919603,IGAI,"IGIA, Inc."
919603,IGAIE,"IGIA, Inc."
919398,TKGZY,TURKIYE GARANTI BANKASI A S /FI
919239,GG,GOLDCORP INC
919226,SSCCQ,SMURFIT STONE CONTAINER CORP
919130,ONSMD,Onstream Media CORP
919043,LPTIE,LONGPORT INC
919015,BSMD,BIOSPHERE MEDICAL INC
919013,WAVX,WAVE SYSTEMS CORP
919013,WAVXQ,WAVE SYSTEMS CORP
918997,AQNM,AQUENTIUM INC
918964,ITXN,INTERNATIONAL TEXTILE GROUP INC
918964,ITXNE,INTERNATIONAL TEXTILE GROUP INC
918946,CELL,BRIGHTPOINT INC
918765,RPRN,REPTRON ELECTRONICS INC
918653,CMPI,COLD METAL PRODUCTS INC
918646,EXPB,EAGLE MATERIALS INC
918581,CBRIQ,"CMTSU Liquidation, Inc."
918573,XDGI,GROOVE BOTANICALS INC.
918387,DVNTF,DIVERSINET CORP
918386,QLGC,QLOGIC CORP
918112,NTIID,NEUROBIOLOGICAL TECHNOLOGIES INC /CA/
918027,HSR,HI SHEAR TECHNOLOGY CORP
917968,PEET,PEETS COFFEE & TEA INC
917857,DHOM,DOMINION HOMES INC
917821,SLAW,ST. LAWRENCE ENERGY CORP.
917821,SLAWE,ST. LAWRENCE ENERGY CORP.
917683,SLEIY,STARLIGHT INTERNATIONAL HOLDINGS LTD /FI
917524,TALX,TALX CORP
916863,TEG,"INTEGRYS HOLDING, INC."
916863,IEH,"INTEGRYS HOLDING, INC."
916802,BSHID,BOSS HOLDINGS INC
916791,GYC,CORPORATE ASSET BACKED CORP
916704,MSLV,METASOLV INC
916530,ENN,W2007 Grace Acquisition I Inc
916457,CPN,CALPINE CORP
916419,WTSOF,PGG WRIGHTSON /FI
916396,MFBC,MFB CORP
916380,DYXCE,DIASYS CORP
916238,MAPS,MAPINFO CORP
916235,SNIC,SONIC SOLUTIONS/CA/
916230,PONE,PROTECTION ONE INC
916184,OBTV,Orbit Brands CORP
916085,HNT,HEALTH NET INC
915909,HRSH,HIRSCH INTERNATIONAL CORP
915866,LVWR,"LiveWire Mobile, Inc."
915862,PTRY,PANTRY INC
915859,INGA,INTEGRA INC
915840,BZMD,BEAZER HOMES USA INC
915840,BZU,BEAZER HOMES USA INC
915840,BZHM,BEAZER HOMES USA INC
915840,BZT,BEAZER HOMES USA INC
915781,RTWI,RTW INC /MN/
915766,YFCM,YIFAN COMMUNICATIONS INC
915461,IGDCE,INDIGENOUS GLOBAL DEVELOPMENT CORP
915383,WGHGF,WING HANG BANK LTD /FI
915338,CWNH,CROWN NORTHCORP INC
915290,CCRD,CONCORD COMMUNICATIONS INC
915127,PHC,PHC INC /MA/
915016,NWIR,NWH INC
914713,MLS,MILLS CORP
914712,STCN,"Steel Connect, Inc."
914670,CSCQ,"CORRECTIONAL SERVICES CORPORATION, LLC"
914577,TWOC,TRANS WORLD CORP
914553,EARZ,EARFUL OF BOOKS INC
914478,SAMC,SAMSONITE CORP/FL
914435,HWCR,"HEADWAY WORKFORCE SOLUTIONS, INC"
914398,ESYS,ELECSYS CORP
914374,OKSBP,SOUTHWEST BANCORP INC
914374,OKSB,SOUTHWEST BANCORP INC
914373,JAMS,JAMESON INNS INC
914329,FEIC,FEI CO
914271,SVTV,SVT INC
914242,TAR ,TELEFONICA OF ARGENTINA INC
914241,RCNI,RCN CORP
914142,GTAX,"GILMAN CIOCIA, INC."
914138,MBRG,MIDDLEBURG FINANCIAL CORP
914024,SHAW,SHAW GROUP INC
913955,AZK,AURIZON MINES LTD
913885,TQNT,TRIQUINT SEMICONDUCTOR INC
913760,INTLL,INTL FCSTONE INC.
913756,VITA,ORTHOVITA INC
913665,TSTR,TERRESTAR CORP
913665,TSTRP,TERRESTAR CORP
913659,DTIX,SPOT MOBILE INTERNATIONAL LTD.
913616,NADX,NATIONAL DENTEX CORP /MA/
913598,ASNL,ASANTE TECHNOLOGIES INC
913590,CLST,"CLST HOLDINGS, INC."
913443,CAMH,CAMBRIDGE HEART INC
913342,ICS,Invesco California Municipal Securities
913275,SLXA,"Solexa, Inc."
913165,EXAC,EXACTECH INC
913077,AFFX,AFFYMETRIX INC
913072,MERB,MERRILL MERCHANTS BANCSHARES INC
913032,PSTA,MONTEREY GOURMET FOODS
913015,RGCI,"TOWNSQUARE MEDIA, INC."
913015,RGCIQ,"TOWNSQUARE MEDIA, INC."
912958,MIICF,MILLICOM INTERNATIONAL CELLULAR SA
912958,MICC ,MILLICOM INTERNATIONAL CELLULAR SA
912908,FMXLQ,FOAMEX INTERNATIONAL INC.
912898,GRT,GLIMCHER REALTY TRUST
912890,TMRK,TERREMARK WORLDWIDE INC.
912888,VTAL,VITAL IMAGES INC
912875,WITM,WITS BASIN PRECIOUS MINERALS INC
912875,WITME,WITS BASIN PRECIOUS MINERALS INC
912844,SMCA,"INVENT Ventures, Inc."
912833,WMAR,WEST MARINE INC
912544,NSTM,HOLLYWOOD MEDIA CORP
912513,CYT,CYTEC INDUSTRIES INC/DE/
912500,CRYXF,CRYSTALLEX INTERNATIONAL CORP
912500,KRY,CRYSTALLEX INTERNATIONAL CORP
912500,CRYFQ,CRYSTALLEX INTERNATIONAL CORP
912441,SXPCY,SOUTHERN PETROCHEMICAL INDUSTRIES CORP LTD /FI
912365,EVEIQ,EVERGREEN ENERGY INC
912263,TLB,TALBOTS INC
912241,PGIC,PROGRESSIVE GAMING INTERNATIONAL CORP
912241,PGICQ,PROGRESSIVE GAMING INTERNATIONAL CORP
912183,CBST,CUBIST PHARMACEUTICALS INC
912183,CBSTZ,CUBIST PHARMACEUTICALS INC
912151,CFK,CE FRANKLIN LTD
912145,ASCA,AMERISTAR CASINOS INC
912086,SYMBA,SYMBOLLON CORP
912086,SYMAE,SYMBOLLON CORP
911934,ECNI,EYE CASH NETWORKS INC
911801,ESHEQ,EARTHSHELL CORP
911707,HLGUF,HOLLINGER INC
911673,ORCI,OPINION RESEARCH CORP
911649,SDI,STANDARD DIVERSIFIED INC.
911635,AEC,ASSOCIATED ESTATES REALTY CORP
911583,LVB,STEINWAY MUSICAL INSTRUMENTS INC
911576,VTAI,VESTA INSURANCE GROUP INC
911421,PRE,PARTNERRE LTD
911364,ALDN,ALADDIN KNOWLEDGE SYSTEMS LTD
911326,GEVA,SYNAGEVA BIOPHARMA CORP
911212,LEEP,LEEP Inc
911160,RFMD,RF MICRO DEVICES INC
911151,EMAK,"EMAK Worldwide, Inc."
911149,MCTI,MCT INC
911149,MCTIQ,MCT INC
911148,KDUS,CADUS CORP
911115,AHNCQ,ATCHISON CASTING CORP
911004,FRDMQ,FRIEDMANS INC
911002,LNET,LODGENET INTERACTIVE CORP
910655,NRVHQ,NATIONAL RV HOLDINGS INC
910638,TDSC,3D SYSTEMS CORP
910620,WIKSQ,WICKES INC
910569,CZICE,NORZINC LTD.
910569,CZICF,NORZINC LTD.
910492,FDLB,FIDELITY FEDERAL BANCORP
910322,AF,ASTORIA FINANCIAL CORP
910111,FLNA,FUELNATION INC
910073,NYB,NEW YORK COMMUNITY BANCORP INC
909992,BRCO,BEARD CO /OK
909990,OATS,WILD OATS MARKETS INC
909954,GMCR,"KEURIG GREEN MOUNTAIN, INC."
909950,AHI,ALLIED SYSTEMS HOLDINGS INC
909815,IPCR,IPC HOLDINGS LTD
909793,NETM,NETMANAGE INC
909791,UTEK,ULTRATECH INC
909736,TMLN,TIMELINE INC
909483,PUFF,GRAND HAVANA ENTERPRISES INC
909483,PUFFE,GRAND HAVANA ENTERPRISES INC
909413,HC,Exterran Energy Corp.
909326,ASYT,ASYST TECHNOLOGIES INC
909281,OKS,ONEOK Partners LP
909111,CLP,COLONIAL PROPERTIES TRUST
909109,PHLY,PHILADELPHIA CONSOLIDATED HOLDING CORP
909037,SQMA,CHEMICAL & MINING CO OF CHILE INC
908837,NBTF,NB&T FINANCIAL GROUP INC
908829,PCSOF,PEUGEOT S A /FI
908829,PEUGY,PEUGEOT S A /FI
908797,COHIQ,COHO ENERGY INC
908785,SLA,AMERICAN SELECT PORTFOLIO INC
908754,POMH,POLAR MOLECULAR HOLDING CORP
908652,LNY,LANDRYS RESTAURANTS INC
907686,CMSF,"Plures Technologies, Inc./DE"
907686,CMSFE,"Plures Technologies, Inc./DE"
907649,FXEN,FX ENERGY INC
907649,FXENP,FX ENERGY INC
907562,DYAX,DYAX CORP
907410,ESST,ESS TECHNOLOGY INC
907254,BFS-A,SAUL CENTERS INC
907254,BFS-B,SAUL CENTERS INC
907152,SRTIE,SUNRISE TELECOM INC
907127,EMEDE,MEDCOM USA INC
907127,EMED,MEDCOM USA INC
906933,SHU,SHURGARD STORAGE CENTERS INC
906782,CYDS,CYGNE DESIGNS INC
906469,WNG,WASHINGTON GROUP INTERNATIONAL INC
906426,SMMLY,SUMITOMO METAL INDUSTRIES LTD /FI
906347,NTLI,VIRGIN MEDIA HOLDINGS INC.
906347,NTLID,VIRGIN MEDIA HOLDINGS INC.
906337,PILL,PM Liquidating Corp.
906337,PILLQ,PM Liquidating Corp.
906326,RURL,RURAL/METRO CORP /DE/
906282,MTMCD,"MTM Technologies, Inc."
906282,MTMC,"MTM Technologies, Inc."
906193,KTEC,KEY TECHNOLOGY INC
906192,SRX,"SRA INTERNATIONAL, INC."
906110,TCT,TOWN & COUNTRY TRUST
905895,HLYW,HOLLYWOOD ENTERTAINMENT CORP
905428,YASH,Eco-Trade Corp.
905420,CKSNF,COOKSON GROUP PLC
904978,SUNH,SUN HEALTHCARE GROUP INC
904973,GTCB,"rEVO Biologics, Inc."
904901,WTCT,WatchIt Technologies Inc.
904535,NRMI,NATIONAL RECORD MART INC /DE/
904350,MOQZ,"Balincan USA, Inc."
904080,SGY,TALOS PETROLEUM LLC
904020,FLYIQ,FLYI INC
903127,PPS,POST PROPERTIES INC
903124,FLI,CHC HELICOPTER CORP
902750,XAA,AMERICAN MUNICIPAL INCOME PORTFOLIO INC
902748,MXA,MINNESOTA MUNICIPAL INCOME PORTFOLIO INC
902635,MODM,MODERN MEDICAL MODALITIES CORP
902635,MODME,MODERN MEDICAL MODALITIES CORP
902622,ICGN,ICAGEN INC
902482,ADZA,ADEZA BIOMEDICAL CORP
902281,EGLS,ELECTROGLAS INC
902281,EGLSQ,ELECTROGLAS INC
902277,DLP,DELTA & PINE LAND CO
902276,MOND,MONDAVI ROBERT CORP
902270,LENX,LENOX GROUP INC
902270,LENXQ,LENOX GROUP INC
902107,GRSXY,GRASIM INDUSTRIES LTD /FI
901899,AMGU,ADS MEDIA GROUP INC
901899,AMGUE,ADS MEDIA GROUP INC
901696,MTIC,MTI TECHNOLOGY CORP
901696,MTICQ,MTI TECHNOLOGY CORP
901594,IEMMF,INMET MINING CORP /FI
901495,BYBI,BACK YARD BURGERS INC
901219,HGSI,HUMAN GENOME SCIENCES INC
900708,BELM,BELL MICROPRODUCTS INC
900393,TSTA,TURBOSONIC TECHNOLOGIES INC
900349,PERY,"PERRY ELLIS INTERNATIONAL, INC"
900096,ELCOD,ELCOM INTERNATIONAL INC
900091,HYBR,HYBRID NETWORKS INC
900017,TGIS,THOMAS GROUP INC
899849,PUBSF,ELEPHANT & CASTLE GROUP INC
899723,OMG,OM GROUP INC
899689,VNOPK,VORNADO REALTY TRUST
899689,VNOYP,VORNADO REALTY TRUST
899647,RVHLQ,RIVIERA HOLDINGS CORP
899647,RVHL,RIVIERA HOLDINGS CORP
899646,SCPXF,SCMP GROUP LTD //FI
899426,CBMC,CALYPTE BIOMEDICAL CORP
899426,CBMCE,CALYPTE BIOMEDICAL CORP
899296,MAD,MADECO S.A.
899171,CDWC,CDW CORP
899166,PBSO,"POINT BLANK SOLUTIONS, INC."
899166,PBSOQ,"POINT BLANK SOLUTIONS, INC."
899108,PRSAF,PERNOD RICARD S A /FI
899049,BLFE,BIO-LIFE LABS INC.
898904,ATAHQ,ATA HOLDINGS CORP
898778,CRMCY,CORIMON C A
898777,IPX,INTERPOOL INC
898685,ACGY,SUBSEA 7 S.A.
898659,IQN,Invesco New York Quality Municipal Securities
898441,THDOQ,3DO CO
898174,RGAA,REINSURANCE GROUP OF AMERICA INC
898018,MNBH,MOUNTAIN BANK HOLDING CO
897893,PRLS,PEERLESS SYSTEMS CORP
897861,FSNM,FIRST STATE BANCORPORATION
897723,SANMD,SANMINA CORP
897545,WNWNE,WINWIN GAMING INC
897545,WNWN,WINWIN GAMING INC
897322,GILTF,GILAT SATELLITE NETWORKS LTD
897078,FSTW,"Textmunication Holdings, Inc."
897075,RPRXW,REPROS THERAPEUTICS INC.
897075,RPRXZ,REPROS THERAPEUTICS INC.
897075,RPRX,REPROS THERAPEUTICS INC.
897067,CYMI,CYMER INC
896842,OSH,OSH 1 LIQUIDATING Corp
896778,CPTS,CONCEPTUS INC
896726,GGLR,GEOGLOBAL RESOURCES INC.
896429,USATZ,USA TECHNOLOGIES INC
896400,MGAM,EVERI GAMES HOLDING INC.
896265,PWTXQ,PILLOWTEX CORP
896195,GEPT,GLOBAL EPOINT INC
896161,CSP,AMERICAN STRATEGIC INCOME PORTFOLIO INC III
896103,TMIRF,Vaaldiam Mining Inc. /FI
896079,BPAKY,BESPAK PLC /FI
896076,MCHBF,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
896065,HNDNF,HINDALCO INDUSTRIES LTD /FI
895930,AMSG,AMSURG CORP
895930,AMSGP,AMSURG CORP
895921,BEOSZ,BE INC
895812,GTW,GATEWAY INC
895716,USWE,"StarVox Communications, Inc. /DE/"
895665,SCOND,SUPERCONDUCTOR TECHNOLOGIES INC
895655,JAH,JARDEN CORP
895649,TVSFF,TVSL S.A. In Liquidation
895642,HEV,ENER1 INC
895565,SYGR,SYNAGRO TECHNOLOGIES INC
895541,DEAR,DEARBORN BANCORP INC /MI/
895474,NGT,EASTERN AMERICAN NATURAL GAS TRUST
895421,MSJ,MORGAN STANLEY
895421,MSZ,MORGAN STANLEY
895421,MWG,MORGAN STANLEY
895421,MWO,MORGAN STANLEY
895421,MWR,MORGAN STANLEY
